efta,justice_gov_url,dataset,pages,scan_content_length,scan_last_modified,sample_verified,first_page_preview
EFTA02498729,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02498729.pdf,11,1,465,,,"From:  Polina Sikorska <  Sent:  Friday, June 12, 2015 1:07 PM  To:  Jeffrey E.  Subject:  Re:  Hi my dear  •  re you?  Yes today i  )ox<x  Polina  1  EFTA_R1_01624413  EFTA02498729"
EFTA02499010,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02499010.pdf,11,2,465,,,"From:  Richard Kahn  Sent:  Tuesday, June 16, 2015 8:20 PM  To:  Jeffrey E.  Subject:  Fwd:  shall i pay 29,000 from enhanced to joscha as he seems to =ndicate his income levels help secure lower tuit"
EFTA02500436,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02500436.pdf,11,5,465,,,"From:  Barrett, Paul S  Sent:  Thursday, May 14, 2015 7:58 PM  To:  jeffrey E.  Cc:  Dicenso, Monica  Subject:  RE: Re:  OK — call you in the morning  Paul Barrett I Managing Director I Global Investm"
EFTA02500711,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02500711.pdf,11,2,465,,,"From:  Sent:  To:  Subject:  jeffrey E. <jeevacation@gmail.com>  Wednesday, May 13, 2015 10:21 PM  Re:  On Wed, May 13, 2015 at 6:20 PM, Secretariat GMI PRODUCTIONS  wrote:  Hi Jeffrey,  Any news from"
EFTA02504021,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02504021.pdf,11,2,465,,,"From:  Sent:  Friday, April 17, 2015 7:51 PM  To:  Jeffrey Epstein  Subject:  Acceptance Notification for the UN Summer Study Program  Yay sneaky!    Forwarded message ---_------ From: UN Study <unstu"
EFTA02504090,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02504090.pdf,11,2,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Frida , A ril 17, 2015 8:13 PM  To:  Subject:  Re: Acceptance Notification for the UN Summer Study Program  great  On Fri, Apr 17, 2015 at 3:51 PM  wr"
EFTA02509578,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02509578.pdf,11,1,465,,,"From:  Keli„ .j....kah..O9i..e;l.ee.„  Sent:  Monday, February 16, 2015 5:24 PM  To:  Jeffrey E.  Subject:  Re:  I can't wait!! Cummings is one of my f=vorites.  I've begun w getting 3 movin= quotes,"
EFTA02509729,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02509729.pdf,11,1,465,,,"From:  Joscha Bach <  Sent:  Wednesday, February 18, 2015 12:06 PM  To:  Jeffrey E.  Subject:  Re:  In hospital with Taiyo today; will sen= an email when I am free again! Bests,  Joscha  <=r>  Am 18.0"
EFTA02509885,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02509885.pdf,11,2,465,,,"From:  Sent:  To:  Subject:  jeffrey E. <jeevacation@gmail.com>  Saturday, March 14, 2015 9:30 AM  Re: Tatiana assistant Zurich  send photos of your zurich friend,? are you go=ng to go to berkeley thi"
EFTA02510248,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02510248.pdf,11,1,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Thursday, March 12, 2015 5:20 PM  To:  1.-La St r a..—ya  Subject:  Re: Rus Application  yes  On Thu, Mar 12, 2015 at 12:27 PM,ISa  Jeffrey May I send"
EFTA02512413,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02512413.pdf,11,2,465,,,"From:  Sent:  To:  Subject:  No it was me  jeffrey E. <jeevacation@gmail.com>  Tuesday, January 20, 2015 6:31 PM  Re:  On Tuesday, January 20, 2015  wrote:  =blockquote class=""gmail_quote"" style=""marg"
EFTA02514009,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02514009.pdf,11,2,465,,,"From:  Sent:  To:  Subject:  jeffrey E. <jeevacation@gmail.com>  Monday, January 12, 2015 9:32 AM  Re: James & Dani  http://www.wired.co.uk/news/archive/201=-11/08/how-to-find-love-in-45-mins/page/3"
EFTA02520495,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02520495.pdf,11,1,465,,,"From:  Lesley Groff <  Sent:  Thursday, September 19, 2013 8:38 PM  To:  Epstein Jeffrey  Subject:  Reminder. Give Sue your Sweatpants!  Reminder: Give Sue your sweatpants  <?xml version=""1.0"" encodin"
EFTA02520929,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02520929.pdf,11,4,465,,,"From:  Steven Sinofsky  Sent:  Wednesday, AprligilliM  To:  Jeffrey Epstein  Subject:  Re:  of course this is all good. there's no blame to go around.  couple of thoughts:  •  not sure what me ""removi"
EFTA02520949,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02520949.pdf,11,4,465,,,"From:  Jeffrey Epstein <jeevacation@gmail.com>  Sent:  Wednesday, April 3, 2013 9:26 PM  To:  Steven Sinofsky  Subject:  Re:  most people like numbers divisible by 5, they leave =heir kids money at 25"
EFTA02521030,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02521030.pdf,11,4,465,,,"From:  Jeffrey Epstein <jeevacation@gmail.com>  Sent:  Wednesday, April 3, 2013 9:52 PM  To:  Steven Sinofsky  Subject:  Re:  removing means only talking to me and not to jay, =so that i can filter an"
EFTA02521049,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02521049.pdf,11,4,465,,,"From:  Steven Sinofsky  Sent:  Wednesday, April 3, 2013 9:53 PM  To:  Jeffrey Epstein  Subject:  Re:  oh I see. if that doesn't seem like a ""sinofsky not happy"" then ok. he might read a lot into a cha"
EFTA02522716,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02522716.pdf,11,1,465,,,"From:  Roza Kaktus  Sent:  Thursday, July 21, 2011 1:03 AM  To:  Jeffrey Epstein  Subject:  Re:  Will u be here friday? I am busy this weekends:) I am going on the date for=the first time in 3 years.."
EFTA02522737,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02522737.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  Jeffrey <jeevacation@gmail.com>  Frida June 22, 2012 12:42 AM  Re:  What?  Sorry for all the typos .Sent from my iPhone  On Jun 21, 2012, at 8:01 PM, Anastasiya <anastasiy"
EFTA02522878,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02522878.pdf,11,2,465,,,"From:  Roza Kaktus  Sent:  Thursday, July 21, 2011 1:16 AM  To:  Jeffrey Epstein  Subject:  Re:  Yes:)  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeevacation@gmail."
EFTA02523472,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02523472.pdf,11,1,465,,,"From:  Roza Kaktus  Sent:  Wednesday, May 18, 2011 12:10 AM  To:  Jeffrey Epstein  Subject:  Re:  Nice! Is susan with ya?  Have fun there! My poppy doing great! Can't wait to introduse it to u:)  When"
EFTA02525320,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02525320.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  ok  On Tue, Jun 9, 2009 at 10:41 AM,  Jeffrey Epstein <jeevacation@gmail.com>  Tuesday, June 9, 2009 2:44 PM  Re:  mailto  > wrote:  Roza got a shoot on thursday so Jeff d"
EFTA02525394,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02525394.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  Jeffrey Epstein <jeevacation@gmail.com>  Wednesda , Au ust 5, 2009 5:02 PM  Re:  as i am walking in to my negotation that i have been preparing for , wit= little focus on"
EFTA02525403,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02525403.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  Jeevacation <jeevacation@gmail.com>  Tuesday, June 2, 2009 7:12 PM  Re: Travel  No I'm. Not well maybe sun for Mon  Sent from my iPhone  On Jun 2, 2009, at 3:06 PM,  rote:"
EFTA02525407,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02525407.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  yes  Jeffrey Epstein <jeevacation@gmail.com>  Tuesday, June 2, 2009 7:45 PM  Re: Travel  On Tue, Jun 2, 2009 at 3:24 PM, MIInla  Ok. Should I still get roza clothes?    Or"
EFTA02528032,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02528032.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  soon  Jeffrey Epstein <jeevacation@gmail.com>  Friday, January 22, 2010 1029 AM  Re: Paris  On Thu, Jan 21, 2010 at 6:51 PM, GMI=  <mailto:audrey@gmiproduct=ons.com» wrote"
EFTA02528736,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02528736.pdf,11,1,465,,,"From:  Sent:  To:  Subject:  Jeffrey Epstein <jeevacation@gmail.com>  Saturday, March 20, 2010 9:37 PM  Re:  sorry but jinky left after she said that jenn was no longer there to help a=d she had to do"
EFTA02529113,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02529113.pdf,11,2,465,,,"From:  Jeffrey Epstein <jeevacation@gmail.com>  Sent:  Thursday, April 22, 2010 8:35 PM  To:  kaktus_roza@hotmail.com  Subject:  Re:  i tried to call there are guests  O= Thu, Apr 22, 2010 at 4:17 PM,"
EFTA02529243,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02529243.pdf,11,2,465,,,"From:  Sent:  To:  Subject:  what time can i call you today  Jeffrey Epstein <jeevacation@gmail.com>  Monday, April 26, 2010 12:23 PM  Re:  On Sun, Ap= 25, 2010 at 10:27 PM,  > wrote:  Mr Epstein:) ho"
EFTA02529317,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02529317.pdf,11,3,465,,,"From:  Sent:  To:  Subject:  Jeffrey Epstein <jeevacation@gmail.com>  Monday, April 26, 2010 2:36 PM  Re:  ok  On Mon, Apr 26, 2010 at 10:35 AM, <  <mailto  > wrote:  After 12:)  Sent via BlackBerry f"
EFTA02530604,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02530604.pdf,11,1,465,,,"From:  Sent:  Sunday, February 4, 2018 7:33 PM  To:  jeffrey E.  Subject:  Re: as i thought...  Sweetheart how should I make the plan and w=at should be incorporated? I think it's easier to speak in p"
EFTA02530759,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02530759.pdf,11,1,465,,,"From:  Lesley Groff  Sent:  Tuesday, June 15, 2010 1:23 PM  To:  Jeffrey Epstein  Subject:  FW: Jeffrey Epstein  Do you want me to book Roza a car to LGA tomorrow and then pick up on Fri. from JFK??"
EFTA02530764,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02530764.pdf,11,1,465,,,"From:  Lesley Groff a>  Sent:  Tuesday, June 15, 2010 1:40 PM  To:  Jeevacation  Subject:  RE: Jeffrey Epstein  I will take care of it.    Original Message  From: Jeevacation [mailto:jeevacation@gmail"
EFTA02530919,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02530919.pdf,11,2,465,,,"From:  Lesley Groff <a  Sent:  Tuesday, June 15, 2010 5:07 PM  To:  Jeevacation  Cc:  Bella Klein  Subject:  RE: Jeffrey Epstein  Citicar has been booked for Roza to take her to the airport tomorrow ("
EFTA02531337,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02531337.pdf,11,1,465,,,"From:  Jeevacation <jeevacation@gmail.com>  Sent:  Thursday, September 9, 2010 4:00 PM  To:  Roza Kaktus  Subject:  Re:  You will be missed  Sent from my iPhone  On Sep 9, 2010, at 11:32 AM, Roza Kakt"
EFTA02531515,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02531515.pdf,11,1,465,,,"From:  Sent:  To:  Jeffrey E.  Subject:  Terje  Sneaky,  How are you down there?  We have all staff meeting tomorrow, where our VP will be an=ouncing promotions, salary adjustment and titles. Did you"
EFTA02534118,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02534118.pdf,11,2,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Sunday, January 28, 2018 9:09 PM  To:  Viktoriia Makhova  Subject:  Re:  She is great - the best . But she broke a very=clear promise  On Sun, Jan 2=,"
EFTA02534370,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02534370.pdf,11,2,465,,,"From:  Sent:  Tuesday, January 30, 2018 12:38 PM  To:  Jeffrey E.  Subject:  Re:  I'm working 4 days at Liagre in the=week and volunteering every second Saturday at Whitney. But it is an intern=hip at"
EFTA02536147,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536147.pdf,11,1,465,,,"From:  Viktoriia Makhova <  Sent:  Saturday, January 20, 2018 10:27 PM  To:  Jeffrey E.  Subject:  Re: 2.  Haha... mine ?))  Sent from my iPhone  On Jan 20, 2018, at 2:25 PM, j=ffrey E. <jeevacation@g"
EFTA02536300,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536300.pdf,11,2,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Saturday, January 20, 2018 10:32 PM  To:  Viktoriia Makhova  Subject:  Re:4.  yes  On Sat, Jan 20, 2018 at 5:26 PM, Viktoriia Makhova <  <mailto  > wr"
EFTA02536477,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536477.pdf,11,2,465,,,"From:  Jeffrey Epstein <jeevacation@gmail.com>  Sent:  Wednesday, March 9, 2011 2:29 AM  To:  Mike Sitrick  Subject:  Re:  yes  On Tue, Mar 8, 2011 at 7:27 PM, Mike =itrick <  Is this the piece you wa"
EFTA02536486,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536486.pdf,11,3,465,,,"From:  Jeffrey Epstein <jeevacation@gmail.com>  Sent:  Wednesday, March 9, 2011 2:36 AM  To:  Mike Sitrick  Subject:  Re:  also the she has females was a message from the local massage parlor. no= fro"
EFTA02536535,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536535.pdf,11,1,465,,,"From:  Viktoriia Makhova  Sent:  Saturday, January 20, 2018 10:23 PM  To:  jeevacation@gmail.com  Subject:  Happy Birthday AV.,Jeffrey =A4 Hope your having fun, wish you health and love %ft  Sent from"
EFTA02536598,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536598.pdf,11,1,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Saturday, January 20, 2018 10:26 PM  To:  Viktoriia Makhova  Subject:  Re: 4.  sexy photo?  On Sat, Jan 20, 2018 at 5:23 PM, Viktoriia Makhova  <mailt"
EFTA02536835,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02536835.pdf,11,2,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Wednesday, January 17, 2018 4:16 PM  To:  I  Subject:  Re: Safe trip!  ok  On Wed, Jan 17, 2018 at 10:58 AM,  I &l=  <mailto  > wrote:  Wanted to chec"
EFTA02537117,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02537117.pdf,11,1,465,,,"From:  Roza Kaktus  Sent:  Friday, March 25, 2011 4:21 PM  To:  Jeffrey Epstein  Subject:  Re:  After 3pm  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeevacation@gma"
EFTA02537217,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02537217.pdf,11,2,465,,,"From:  Roza Kaktus  Sent:  Friday, March 25, 2011 5:11 PM  To:  Jeffrey Epstein  Subject:  Re:  4pm?  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeevacation@gmail.co"
EFTA02537768,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02537768.pdf,11,2,465,,,"From:  jeffrey E. <jeevacation@gmail.com>  Sent:  Saturday, January 13, 2018 9:28 PM  To:  Viktoriia Makhova  Subject:  Re:  no thx, just concnetrate on getting yourself secure =nd safe.  On Sat, Jan"
EFTA02538003,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538003.pdf,11,1,465,,,"From:  Roza Kaktus  Sent:  Saturday, April 23, 2011 3:13 AM  To:  Jeffrey Epstein  Subject:  Re:  Weather is so shitty'''  COLDIIIII Let me know if u decide to go:) Sent via BlackBerry from T-Mobile"
EFTA02538074,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538074.pdf,11,2,465,,,"From:  jeffrey epstein <jeevacation@gmail.com>  Sent:  Saturday, April 23, 2011 4:31 AM  To:  Roza Kaktus  Subject:  Re: Re:  nn  Sorry for all the typos .Sent from my iPhone  On Apr 22, 2011, at 11:1"
EFTA02538255,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538255.pdf,11,1,465,,,"From:  Jeffrey Epstein <jeevacation@gmail.com>  Sent:  Tuesday, April 26, 2011 10:47 PM  To:  mwalkermd@aol.com  Subject:  Re:  She decided to have an interview, which only hurt, and then did not corr"
EFTA02538283,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538283.pdf,11,3,465,,,"From:  Sent:  Saturday, January 13, 2018 8:32 PM  To:  Jeffrey E.  Subject:  Re:  Hellojeffrey.  I was thinking abo=t you a lot, I feel like I own you so much. Would you be happy if in Nyc I w=lI go t"
EFTA02538301,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538301.pdf,11,2,465,,,"From:  Sent:  Tuesday, April 19, 2011 2:01 PM  To:  Jeffrey Epstein  Subject:  Re:  K:) see ya soon  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeevacation@gmail.com"
EFTA02538390,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538390.pdf,11,1,465,,,"From:  SWILIFISMalmellIMMINPIPPIP@MPOPPRINIIIIPPPIN  Sent:  Tuesday, April 26, 2011 7:12 PM  To:  Jeffrey Epstein  Subject:  Re:  Yay u coming back:)  E-mail me monday! I don't know if I have anything"
EFTA02538420,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538420.pdf,11,2,465,,,"From:  dissitingionsiissithe  Sent:  Friday, April 22, 2011 1:16 AM  To:  Jeffrey Epstein  Subject:  Re:  After lam  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeeva"
EFTA02538441,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538441.pdf,11,2,465,,,"From:  Sent:  Friday, April 22, 2011 1:34 AM  To:  Jeffrey Epstein  Subject:  Re:  Ahahaha I knew it!  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeevacation@gmail.c"
EFTA02538477,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538477.pdf,11,2,465,,,"From:  Sent:  Saturday, April 23, 2011 11:27 PM  To:  Jeffrey epstein  Subject:  Re: Re:  I am so sorry I didn't come out last night....) fell asleep....  Sent via BlackBerry from T-Mobile    Original"
EFTA02538504,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538504.pdf,11,2,465,,,"From:  Sent:  Friday, April 22, 2011 7:56 PM  To:  Jeffrey Epstein  Subject:  Re:  K  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epstein <jeevacation@gmail.com>  Date: Fri, 2"
EFTA02538901,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538901.pdf,11,2,465,,,"From:  Roza Kaktus  Sent:  Friday, May 20, 2011 7:36 PM  To:  Jeffrey Epstein  Subject:  Re:  I am waiting for my agency to send it to me and I'll pay u back as I said Sent via BlackBerry from T-Mobil"
EFTA02538912,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538912.pdf,11,2,465,,,"From:  Roza Kaktus  Sent:  Friday, May 20, 2011 7:39 PM  To:  Jeffrey Epstein  Subject:  Re:  I'll never said that!  But I will pay u back ASAP  Thank u very much  Sent via BlackBerry from T-Mobile"
EFTA02538970,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02538970.pdf,11,1,465,,,"From:  Roza Kaktus ‹ >  Sent:  Monday, May 2, 2011 4:57 PM  To:  Jeffrey Epstein  Subject:  Re:  Dallas than milwauke....will be back wed night Sent via BlackBerry from T-Mobile    Original Message  F"
EFTA02539169,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02539169.pdf,11,1,465,,,"From:  Viktoriia Makhova <  Sent:  Thursday, January 11, 2018 12:52 AM  To:  jeevacation@gmail.com  Attachments:  image1.jpeg; image2jpeg; Untitled attachment 00253.txt  EFTA_R1_01687273  EFTA02539169"
EFTA02539443,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02539443.pdf,11,1,465,,,"From:  jeffrey epstein <jeevacation@gmail.com>  Sent:  Wednesday, May 25, 2011 8:20 PM  To:  Ramsey Elkholy  Subject:  Re:  Yes  Sent from my iPad  On May 25, 2011, at 3:28 PM, Ramsey Elkholy <ramseye"
EFTA02539493,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02539493.pdf,11,1,465,,,"From:  jeffrey epstein <jeevacation@gmail.com>  Sent:  Wednesday, May 25, 2011 8:29 PM  To:  Ramsey Elkholy  Subject:  Re: RE:  9?  Sent from my iPad  On May 25, 2011, at 4:25 PM, Ramsey Elkholy  > su"
EFTA02539569,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02539569.pdf,11,1,465,,,"From:  Roza Kaktus  Sent:  Thursday, May 5, 2011 5:46 PM  To:  Jeffrey Epstein  Subject:  Re:  Tmrw? Evening after castings?  Sent via BlackBerry from T-Mobile    Original Message  From: Jeffrey Epste"
EFTA02539588,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02539588.pdf,11,2,465,,,"From:  Viktoriia Makhova <  Sent:  Thursday, January 11, 2018 6:58 PM  To:  jeffrey E.  Subject:  Re:  Yes, I spoke to him. Thank you Jeffrey. Wil= talk to you in NYC.  Sent from m= iPhone  On Jan 11,"
