efta_number,entity_type,entity_value,corpus_hit_count,registry_match,phone_csv_match,dataset,llm_classification,llm_sensitivity
EFTA00660670,phone,646-732-1121,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00663825,phone,"212) 971-1314",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00663825,phone,"646) 350-0378",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00663964,phone,"901 351-7675",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00664969,phone,"917 306-0223",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00664969,phone,"646 961 8500",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00677891,phone,"212 971 1306",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00677891,phone,"212 971 1314",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00677891,phone,862-485-6315,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00678262,phone,9167070757,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,646-723-4284,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,917-213-0905,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,212-593-5700,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,415-290-4618,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,914-629-5658,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,212-852-7233,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,"917 562 3265",0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,"310 873 7937",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00682743,phone,212-287-4977,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00685605,phone,"929 231 5342",0,,0,9,NAME_REMOVAL,HIGH
EFTA00686367,phone,"1347 441 8700",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00699589,phone,"212 772 9416",0,,1,9,NAME_REMOVAL,HIGH
EFTA00715559,phone,"347 484 2841",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00715559,phone,"212 515 3205",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00717133,phone,"206 948 2429",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00717831,phone,917-213-0905,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00717831,phone,"212) 887-1120",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00717831,phone,"212 688 1090",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00717831,phone,917-697-9800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00719413,phone,713-653-7801,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00719413,phone,141-694-6882,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00719733,phone,13108737937,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00723791,phone,561.842.2820,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00724117,phone,954-524-2820,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00724117,phone,954-524-2822,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00724117,phone,561-835-8691,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00724117,phone,904-680-1234,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00724117,phone,904-680-1238,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00724117,phone,"954) 524-2820",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-582-7600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-588-8819,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-686-6300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-383-9424,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-659-8300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-835-8691,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-202-6360,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00728481,phone,561-828-0983,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00735826,phone,"917 971 2459",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00737031,phone,"212 772 9416",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00740070,phone,"646 912 3069",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00744616,phone,"305 931 3111",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00746003,phone,"561 655 7626",0,,1,9,PHONE_REMOVAL,HIGH
EFTA00748438,phone,340.776.1600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00750872,phone,305.825.6120,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00750872,phone,305.825.1101,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00754060,phone,646.638.3330,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00758426,phone,"917 640 3436",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00758930,phone,"212) 998-5708",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00765248,phone,212.300.6136,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00769769,phone,646-862-4811,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00769769,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00769769,phone,917-414-7584,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00773125,phone,12123979008,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00773125,phone,"212) 397-9008",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00773125,phone,"646) 706-7223",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00774041,phone,5616256016,0,,0,9,PHONE_REMOVAL,LOW
EFTA00775709,phone,"389 0991712",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00776257,phone,12123979008,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00776257,phone,"212) 397-9008",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00779775,phone,305355.2382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00779775,phone,305.3582362,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00779775,phone,1105629215,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00790273,phone,18732928680,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00790273,phone,19732328660,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00790273,phone,18782828880,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00791185,phone,561.655-2779,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00791942,phone,"212) 868-7200",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00791995,phone,"720011 0441",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00791995,phone,212-695-5771,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792081,phone,1-888-3534537,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792081,phone,6514063047,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792081,phone,212-695-5771,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792081,phone,212-695-5772,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792171,phone,"518) 457.5181",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792171,phone,"518) 457-5431",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792171,phone,"518) 485-5082",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792171,phone,201817-2105,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792171,phone,0601181019,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792171,phone,"518) 457-5149",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,914-749-8200,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,914-749-8300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,954-356-0011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,954-356-0022,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,801-585-5202,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,801-585-2750,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,954-524-2820,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,954-524-2822,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,914-763-8333,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,303-831-7364,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,303-832-2628,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,"954) 356-0011",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,"303) 831-7364",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00792756,phone,"303) 832-2628",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00795708,phone,1-800-242-7338,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00795708,phone,1.800.242.7383,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00795708,phone,1.888.622.4273,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00795708,phone,1-713.262.1679,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796042,phone,212-210-1616,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796197,phone,1.713.262.1679,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796930,phone,866-5761039,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796930,phone,888-5781039,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796930,phone,866.5761039,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796930,phone,212-7741904,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00796930,phone,9360118557,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00802845,phone,"212) 971-1306",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00803959,phone,617-783-2600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00803959,phone,617-783-2605,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00804288,phone,1400-328-0304,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00805098,phone,212-971-1308,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00805098,phone,212-320.9381,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00805098,phone,917-414-7584,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00805098,phone,"505) 934 2809",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00805098,phone,505-401-4277,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00805098,phone,505-884-0400,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00811528,phone,015-620-9309,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00811528,phone,1-800-325-6000,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00811742,phone,212.542.5755,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00811805,phone,202-815-9810,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00812578,phone,0811512017,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00812578,phone,202-205-2417,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00812578,phone,202-481-5719,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00814807,phone,"646 732-1121",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00814807,phone,"917 620-5199",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00814807,phone,"646 286-8704",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00814807,phone,"202 669-7405",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00814807,phone,"917) 861-0992",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00814807,phone,"347 454-4104",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00815575,phone,"1 212 710 3906",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00816049,phone,"1 212 710 3906",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00816235,phone,"1 212 710 3906",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00816751,phone,"1 212 710 3906",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00816763,phone,"1 212 710 3906",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00818097,phone,505.629.9970,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00818097,phone,"347 454-4104",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00818097,phone,"212 249 7790",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00818097,phone,"305 576-8404",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00821201,phone,0810812016,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00823052,phone,9999999999,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00827160,phone,"340 779-2564",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00827160,phone,"347 901-0054",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00827160,phone,"425 503-9166",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00827249,phone,212-971-1307,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00830049,phone,212-320-0381,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00835280,phone,212-971-1306,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00835280,phone,212-320-0381,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00839210,phone,212-249-1122,0,,1,9,NAME_REMOVAL,HIGH
EFTA00839210,phone,917-607-0626,0,,0,9,NAME_REMOVAL,HIGH
EFTA00850537,phone,"646) 421-0715",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00850537,phone,"917) 362-8787",0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00854297,phone,212-971-1306,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00854297,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00854297,phone,917-414-7584,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00854297,phone,"617 669 0337",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00855306,phone,"212 772 9416",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00855310,phone,"212 772 9416",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00858268,phone,9173060223,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00861369,phone,"929) 272-7730",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00862443,phone,"1 510.642.1476",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00862488,phone,"1 510.642.1476",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00864759,phone,212-971-1306,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00864759,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00864759,phone,917-414-7584,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00870550,phone,604-682-4474,0,,0,9,NAME_REMOVAL,HIGH
EFTA00870550,phone,"604 689 9333",0,,0,9,NAME_REMOVAL,HIGH
EFTA00870550,phone,604.688.8078,0,,0,9,NAME_REMOVAL,HIGH
EFTA00873414,phone,212.935.6700,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00877188,phone,646-350-0954,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00877198,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00877200,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00877202,phone,646-350-0954,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00884486,phone,"646 912 3069",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00893647,phone,"347) 454-4104",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00893832,phone,"917) 881-0536",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00895683,phone,"631 283 4650",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00898241,phone,"340 775 8111",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00901157,phone,607-227-9230,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00901487,phone,1.800.695.2279,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00901500,phone,1.800.695.2279,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00903981,phone,11111111111,0,,0,9,PHONE_REMOVAL,HIGH
EFTA00913861,phone,646.638.3330,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00913861,phone,562.668.1425,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00926425,phone,"360) 304-0544",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00929434,phone,"574) 941-6124",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00929438,phone,"917 402 7203",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00934066,phone,"340 775 2525",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00934125,phone,"347 484 2841",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00934173,phone,495-668-1087,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00936095,phone,"305 967 6108",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00936095,phone,"305 967 6120",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00936659,phone,9179712459,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00938057,phone,"646) 343-2703",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00960394,phone,"212) 801-3796",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00961587,phone,"917 306-0223",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00965022,phone,"212 688 1090",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00967629,phone,"800 593 4990",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00967629,phone,"201 288 5040",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00967879,phone,3000192411,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968651,phone,"917 250 4198",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968776,phone,845-278-9486,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968776,phone,845-231-6999,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968776,phone,914-548-6907,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968779,phone,845-278-9486,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968779,phone,845-231-6999,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00968779,phone,914-548-6907,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00970205,phone,757-633-0772,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00974073,phone,"(800) 365 9500",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00978767,phone,212-753-8777,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00978767,phone,914-629-5658,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00988070,phone,617.495.3892,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00988070,phone,"212 750 9895",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00990892,phone,"310) 889-7525",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00990911,phone,"1 917 319 8183",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00995753,phone,"646) 673-6380",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00996146,phone,"207 631 2061",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00996146,phone,"207 631 2070",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01004267,phone,212-971-1307,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01004269,phone,212-971-1307,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01004295,phone,212-971-1307,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01004299,phone,212-971-1307,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01004306,phone,212-971-1307,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01013266,phone,1-646409-6852,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01026065,phone,212-971-1306,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01026065,phone,212-320-0381,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01026065,phone,917-414-7584,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01026435,phone,1-212-533-3739,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01029109,phone,16021917100,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01031275,phone,212-971-1306,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01031275,phone,"925) 482-2637",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01031275,phone,"925) 482-2620",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01033183,phone,855-411-2372,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01033183,phone,855-729-2372,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01034866,phone,1.877.877.0987,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01034866,phone,1-715-343-7977,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01036308,phone,212-971-1306,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01036308,phone,212-320-0381,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01036308,phone,212-971-1307,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01040130,phone,015-620-9309,0,,0,9,PHONE_REMOVAL,HIGH
EFTA01041816,phone,"503) 278-5665",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01041816,phone,"503) 241-2367",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01041821,phone,"503) 278-5665",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01041821,phone,"1503) 241-2367",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01047246,phone,858-249-9130,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01047246,phone,990.107-7600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01047246,phone,990-107-7600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01047361,phone,858-249-9130,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01048783,phone,"646 628 5121",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01048785,phone,"646 628 5121",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01048790,phone,"646 528 5121",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01048790,phone,"646 628 5121",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01054091,phone,"917 402-7204",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01055424,phone,1-877-877-0987,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01055762,phone,1-877-877-0987,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01058268,phone,212-971-1306,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01058268,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01058268,phone,917-414-7584,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01061381,phone,"212 935 6700",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01061393,phone,9178610992,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01063178,phone,9178610992,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA01065754,phone,"1 (917) 402-7204",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01065754,phone,"1 (917) 443-5150",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01070810,phone,954-356-0011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01070810,phone,954-366-0011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01071780,phone,340-777-1288,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01071780,phone,"340) 777-5270",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01071780,phone,340-774-7727,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01071780,phone,"340) 779-2663",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,"561) 820-8711",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,"561) 820-8777",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,"305) 358-2006",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,"617) 227-3700",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,"954) 524-2820",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,"954) 524-2822",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,801-585-5202,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01072101,phone,801-585-6833,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,"212) 335-9000",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,"212) 446-4800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,"212) 446-4900",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,"212) 4464900",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,"212) 446.4800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,2006036744,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01077162,phone,794.0111101,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01099160,phone,1112412015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,1110202015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,1032932015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0910912015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0812812015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0810612015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0810512015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0810412015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0611512015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0611112015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0440812015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099160,phone,0210212015,0,,0,9,NAME_REMOVAL,HIGH
EFTA01099175,phone,1011901111,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,"305) 789-9203",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,"305) 789-9200",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,"305) 789.9200",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,305)789.9200,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,"305) 7894200",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,"954) 524-2820",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01102188,phone,800)400-1098,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,3063582800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,305.3582182,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,954.463.4346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,305.358.2800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,305.3502382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,3053582803,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,305358.2382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,956.4634346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA01107189,phone,305358.2800,0,,0,9,NAME_REMOVAL,MEDIUM
