source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00095751,50,14,3501.334-001,2019.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,15,3501.335-001,2019.08.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,16,3501.336-001,2020.07.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,17,3501.337-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,18,3501.338-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,19,3501.339-001,2019.07.15,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,20,3501.340-001,2019.07.11,302 form interview with [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,21,3501.340-002,2019.07.11,Notes from interview with [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,22,3501.340-003,2019.07.11,Property receipt,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,23,3501.341-001,2019.11.23,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,24,3501.342-001,2019.08.16,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,25,3501.343-001,2019.10.21,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,26,3501.344-001,,Various search records regarding [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,27,3501.345-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,28,3501.346-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,51,1,3501.347-001,2019.09.10,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,2,3501.348-001,2021.03.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,3,3501.349-001,2007.07.02,Florida D.A.V.I.D. individual summary page regarding [redacted] [redacted],N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,4,3501.349-002,2007.07.02,Division of Licensing Agency search regarding [redacted],N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,5,3501.349-003,2007.07.02,Division of Licensing Agency search regarding RHM Investigations,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,6,3501.349-004,2007.07.02,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,7,3501.350-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,8,3501.351-001,2019.07.10,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,9,3501.351-002,2019.07.13,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,10,3501.352-001,2019.07.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,11,3501.353-001,2020.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,12,3501.354-001,2020.07.18,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,13,3501.355-001,2020.08.20,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,14,3501.356-001,2020.08.05,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,15,3501.357-001,2019.07.25,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,16,3501.357-002,2019.07.25,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,17,3501.358-001,2020.07.13,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,18,3501.359-001,2019.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,19,3501.360-001,2020.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,20,3501.361-001,2019.08.14,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,21,3501.362-001,2019.07.29,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,22,3501.363-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,23,3501.364-001,2019.08.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,24,3501.365-001,2020.07.13,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,25,3501.365-002,2020.07.13,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,51,26,3501.366-001,2020.07.22,FBI intake report,N/A,2021.07.23,visual_only_manual_p51
EFTA00095751,52,1,3501.367-001,2019.05.10,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,2,3501.368-001,2019.07.22,Bankruptcy report regarding [redacted],N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,3,3501.368-002,2019.07.22,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,4,3501.368-003,2019.07.22,Contact card report regarding [redacted],N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,5,3501.368-004,2019.07.22,Finder report regarding [redacted],N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,6,3501.368-005,2019.07.22,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,7,3501.368-006,2019.07.07,FBI crisis intake form,N/A,2021.10.11,visual_only_manual_p52
EFTA00095751,52,8,3501.369-001,2020.07.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,9,3501.370-001,2019.10.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,10,3501.371-001,2019.07.19,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,11,3501.372-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,12,3501.373-001,2020.08.24,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,13,3501.373-002,2020.08.24,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,14,3501.374-001,2019.07.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,15,3501.374-002,2019.07.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,16,3501.374-003,2019.07.11,FBI intake report,N/A,2021.07.18,visual_only_manual_p52
EFTA00095751,52,17,3501.375-001,2021.05.17,Typed notes from call,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,18,3501.376-001,2019.08.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,19,3501.377-001,2019.09.10,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,20,3501.377-002,2021.03.19,[redacted] interview 302,N/A,2021.10.11,visual_only_manual_p52
EFTA00095751,52,21,3501.377-003,,Interview Notes,N/A,2021.10.11,visual_only_manual_p52
EFTA00095751,52,22,3501.378-001,2019.09.13,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,23,3501.379-001,2021.03.22,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,24,3501.380-001,2019.07.12,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,25,3501.381-001,2019.08.28,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,26,3501.382-001,2019.07.12,FBI intake report,N/A,2021.07.18,visual_only_manual_p52
EFTA00095751,52,27,3501.382-002,2019.07.12,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,28,3501.383-001,2020.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,29,3501.383-002,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,30,3501.383-003,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,31,3501.383-004,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,32,3501.383-005,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,33,3501.383-006,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,34,3501.383-007,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,35,3501.383-008,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,36,3501.383-009,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,37,3501.383-010,2020.07.09,Screenshot attached to intake report,N/A,2021.07.18,visual_only_manual_p52
EFTA00095751,52,38,3501.383-011,2020.07.09,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p52
EFTA00095751,52,39,3501.383-012,2020.07.09,Screenshot attached to intake report,N/A,2021.07.18,visual_only_manual_p52
EFTA00095751,53,1,3501.384-001,2020.07.02,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,2,3501.384-002,2021.10.08,Handwritten interview notes,N/A,2021.10.11,visual_only_manual_p53
EFTA00095751,53,3,3501.384-003,2005.10.18,Palm Beach Police case report,N/A,2021.10.11,visual_only_manual_p53
EFTA00095751,53,4,3501.384-004,2021.10.11,Handwritten notes,N/A,2021.10.25,visual_only_manual_p53
EFTA00095751,53,5,3501.384-005,2021.10.11,FBI 302,N/A,2021.11.06,visual_only_manual_p53
EFTA00095751,53,6,3501.384-006,2021.10.08,FBI 302,N/A,2021.11.06,visual_only_manual_p53
EFTA00095751,53,7,3501.385-001,2019.12.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,8,3501.386-001,2020.07.17,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,9,3501.387-001,2020.12.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,10,3501.388-001,2019.04.09,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,11,3501.388-002,2019.04.09,Contact card report regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,12,3501.388-003,2019.04.09,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,13,3501.389-001,2019.04.09,Comprehensive address report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,14,3501.389-002,2019.04.09,Asset report regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,15,3501.389-003,2019.04.09,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,16,3501.389-004,2019.04.09,Contact card report regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,17,3501.390-001,2020.07.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,18,3501.391-001,2020.10.12,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,19,3501.392-001,2020.07.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,20,3501.392-002,2020.07.06,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,21,3501.392-003,2020.07.06,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,22,3501.392-004,2020.07.06,Screenshot attached to intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,23,3501.393-001,2019.07.24,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,24,3501.394-001,2019.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,25,3501.395-001,2020.09.14,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,26,3501.396-001,2006.08.17,Audio file,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,27,3501.397-001,2019.07.27,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,28,3501.398-001,2007.07.10,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,29,3501.399-001,2019.07.10,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,30,3501.400-001,2019.08.21,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,31,3501.401-001,2019.10.18,302 for [redacted] interview,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,32,3501.401-002,2019.10.18,Notes from [redacted] interview,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,53,33,3501.402-001,2020.01.23,FBI intake report,N/A,2021.07.23,visual_only_manual_p53
EFTA00095751,54,1,3501.403-001,2019.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,2,3501.404-001,2019.08.18,Notes from telephone call,Steve Miller,2021.07.23,visual_only_manual_p54
EFTA00095751,54,3,3501.404-002,2021.05.13,Notes from WebEx,Steve Miller,2021.07.23,visual_only_manual_p54
EFTA00095751,54,4,3501.405-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,5,3501.406-001,2020.07.22,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,6,3501.406-002,2020.07.29,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,7,3501.407-001,2019.07.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,8,3501.408-001,2019.08.12,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,9,3501.409-001,2021.04.07,302 from interview with [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,10,3501.410-001,2020.08.06,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,11,3501.411-001,2008.04.01,Name change petition,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,12,3501.411-002,2008.06.04,Order for change of name,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,13,3501.411-003,2019.05.10,Register of actions,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,14,3501.411-004,2019.05.10,Register of actions,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,15,3501.411-005,2019.05.10,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,16,3501.412-001,2019.05.10,Asset report regarding [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,17,3501.412-002,2019.05.10,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,18,3501.412-003,2019.05.10,Contact card report regarding [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,19,3501.412-004,2019.05.10,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,20,3501.413-001,2019.05.10,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,21,3501.414-001,2020.08.24,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,22,3501.415-001,2019.08.31,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,23,3501.416-001,Various,Cherokee County Sheriff's Office incident reports,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,24,3501.416-002,2005.05.05,T-Mobile records,N/A,2021.10.11,visual_only_manual_p54
EFTA00095751,54,25,3501.416-003,2005.08.02,T-Mobile records,N/A,2021.10.11,visual_only_manual_p54
EFTA00095751,54,26,3501.417-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,27,3501.418-001,2010.06.17,Email from [redacted] regarding contact from [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,28,3501.418-002,2010.06.17,Email chain,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,29,3501.418-003,2010.07.23,Email chain,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,30,3501.418-004,2010.07.23,Email from [redacted] regarding contact from [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,31,3501.418-005,2010.08.27,Email from [redacted] regarding contact from [redacted],N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,32,3501.419-001,2019.08.14,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,33,3501.419-002,2019.08.14,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,54,34,3501.420-001,2019.08.30,FBI intake report,N/A,2021.07.23,visual_only_manual_p54
EFTA00095751,55,1,3501.421-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,2,3501.422-001,2006.05.17,Car rental records,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,3,3501.422-002,,Handwritten notes,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,4,3501.423-001,2020.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,5,3501.424-001,2019.10.12,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,6,3501.425-001,2019.07.17,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,7,3501.426-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,8,3501.427-001,2019.08.07,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,9,3501.428-001,2020.07.02,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,10,3501.429-001,2008.06.20,National comprehensive report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,11,3501.430-001,2019.07.24,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,12,3501.431-001,2019.07.24,Driver's history records for [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,13,3501.431-002,2019.07.24,Comprehensive report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,14,3501.432-001,2019.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,15,3501.433-001,2019.04.10,Comprehensive address report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,16,3501.433-002,2019.04.10,Asset report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,17,3501.433-003,2019.04.10,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,18,3501.433-004,2019.04.10,Contact card report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,19,3501.433-005,2019.04.10,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,20,3501.434-001,2019.04.10,Comprehensive address report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,21,3501.434-002,2019.04.10,Asset report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,22,3501.434-003,2019.04.10,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,23,3501.434-004,2019.04.10,Contact card report regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,24,3501.434-005,2019.04.10,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,25,3501.435-001,2019.07.12,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
EFTA00095751,55,26,3501.436-001,2019.07.09,FBI intake report,N/A,2021.07.23,visual_only_manual_p55
